初音速	网易游戏	353554人安装	7.7	825.91MB	2018年2月8日	4961	初音未来,二次元,音乐,音游,美少女,换装,养成,跑酷,vocaloid,v家,竞速,ACG,经营,联机,联网,多人联机
							
奇迹暖暖	腾讯	281664人安装	7.1	646.66MB	2018年2月8日	3826	换装,养成,女性向,休闲,经营,角色扮演,美少女,收集,ACG
							
梦浮灯	北京织梦者科技有限公司		8.5	331.91MB	2017年12月18日	1032	古风,恋爱,乙女,女性向,文字avg,养成,换装,国风,ACG,剧情,模拟,乙女向,经营,单机
							
美美小店	成都游戏工场科技有限公司	23663人安装	8.1	140.68MB	2017年11月20日	195	换装,女生,时尚,休闲
							
元气萌犬屋	深圳云步互娱网络科技有限公司	84221人安装 | 45430人关注	6.8	156.43MB	2017年7月28日	326	养成,经营,模拟,萌系,换装
							
衣范儿	福州海牛网络技术有限公司	26995人安装	7.8	53.65MB	2018年2月9日	463	换装,女生,时尚,休闲,删档计费测试
							
芈月传之传奇佳人	蓝港在线（北京）科技有限公司	2297人安装	8.1	218.25MB	2018年2月6日	46	穿越,宫斗,3D,换装
							
暖暖的换装物语	北京达唯科技股份有限公司		7.8	61.64MB	2016年10月20日	108	换装,模拟,休闲
							
萌星物语	上海萌峻	2591人安装 | 1910人预约	8.1	194.45MB	2018年2月15日	60	偶像,删档测试,换装
							
花花姑娘之魔法花园	深圳云步互娱网络科技有限公司	2775人安装 | 1188人关注	8.7	56.44MB	2018年1月25日	33	种植,换装
							
死亡日记2	北京乐动卓越科技有限公司	331826人安装	7.2	82.77MB	2017年12月27日	1570	生存,丧尸,多人,文字,求生,冒险,剧情,末日,恐怖,中文,角色扮演,英文
							
楚留香	网易游戏	1887009人安装	7.4	354.88MB	2018年1月26日	28813	高自由度,MMORPG,武侠,画质党,捏人,高画质,中国风,剧情,联机,古风,角色扮演,3D,MMO,风景党,网游,多人在线,RPG,动作,联网,大型
							
IRIS	萌游姬箱社	105627人关注	9.7	604.77MB	2018年2月12日	2650	galgame,恋爱,文字,二次元,ACG,萝莉,同人,剧情,萌系,单机,游戏性测试,美少女
							
流言侦探	WoodenWolf	776389人安装	9.4	65.37MB	2018年2月1日	9182	推理,悬疑,文字,侦探,互动小说,烧脑,剧情,单机,内购,UP主推荐,中文,解密,益智
							
纪念碑谷2	极光游戏	1475601人安装	9.2	152.29MB	2017年12月25日	9664	唯美,单机,解谜,烧脑,益智,几何,视觉,艺术,治愈,错觉,休闲,冒险,解密,UP主推荐,中文,剧情,竖屏,亲情
							
姬魔恋战纪	上海义乐信息科技有限公司	246089人安装	9.7	490.31MB	2018年1月25日	5810	二次元,galgame,文字,角色扮演,休闲,后宫,美少女,剧情,恋爱,ACG,美女,养成,日系,画面精美,CV控,gal,经营,策略,唯美,冒险
							
活下去	成都黑骑士网络科技有限公司	852127人安装	9	61.22MB	2018年2月7日	3534	生存,单机,末日,丧尸,文字,剧情,中文,僵尸,冒险,内购,付费,UP主推荐,角色扮演,竖屏,策略
							
迷失立方	北京玉米网络科技有限公司	584417人安装	8.6	170.24MB	2018年1月31日	2569	虐心,解谜,烧脑,剧情,单机,唯美,解密,闯关,益智,中文,冒险,催泪,致郁,横版,手绘,解迷,英文
							
阴阳师	网易游戏	2211063人安装	6.8	873.93MB	2018年2月12日	20472	卡牌,养成,回合制,二次元,和风,角色扮演,玄学,非酋,收集,CV控,策略,联机,3D,中文,ACG,血统,日文,UP主推荐,阴阳师,剧情
							
永远的7日之都	网易游戏	1422038人安装	8.2	1.14GB	2018年2月8日	19755	二次元,美少女,高画质,RPG,养成,剧情,角色扮演,3D,多结局,格斗,ACG,AVG,UP主推荐,声优,联网,致郁,中文,虐心,日系,冒险
